PC1,PC2,Fatigue
-1.4936182067348682,1.715552420411695,-1.0294341406510275
-1.7817908675098064,2.4609494985278886,-0.9006904275610944
-1.6630479248607393,1.7960230072725705,-1.0991703185747412
-1.8763575169260378,2.9471720873543297,-0.991883890999797
-1.7777438002163861,3.350282395296409,-1.1367205682259718
-1.8682400436802873,2.4195921916840217,-1.0079768551360386
-1.5308313743395663,1.8738087800127035,-1.2225497102859273
-2.071156622980308,2.090811956677962,-0.21405729108145083
-2.2058429962783337,3.4845092841502847,-0.5627381807000198
-1.6555593647863245,0.29013825528317294,-0.47154471726131714
-2.1349127836135064,3.561543606111865,-0.5734668234575142
-2.0731385494254844,4.071031066470732,-0.6217457158662392
-2.241113576141948,2.919041140515178,-0.2730648262476702
-1.9594451667616233,0.4717873830422763,-0.47154471726131714
-2.0171622383301773,1.9834699455237845,-0.417901503473845
-2.3495642145423314,3.935501392038912,-0.26233618349017573
-1.8222538388606693,1.1974086298055446,-0.35889396830762565
-1.9731934332275654,1.8554036159437888,-0.541280895185031
-2.151417176557812,2.047167096476571,-0.5037306455338004
-2.286103549855837,3.4408644239488937,-0.7397607861986779
-1.7358199183638279,0.24649339508178186,-0.6217457158662392
-2.21517333719101,3.517898745910474,-0.7397607861986779
-2.1533991030029878,4.02738620626934,-0.8148612855011389
-2.3213741297194512,2.8753962803137867,-0.4822733600188116
-2.0397057203391267,0.42814252284088505,-0.5949241089725031
-2.0974227919076807,1.9398250853223933,-0.616381394487492
-2.429824768119835,3.8918565318375204,-0.4554517531250755
-1.9025143924381727,1.1537637696041536,-0.541280895185031
-2.053453986805069,1.8117587557423975,-0.7022105365474474
-2.2316777301353152,2.00352223627518,-0.7504894289561723
-2.3663641034333405,3.3972195637475027,-0.8470472137736222
-1.816080471941331,0.20284853488039079,-0.8309542496373806
-2.2954338907685132,3.474253885709083,-0.9382406772123248
-2.2336596565804907,3.9837413460679487,-0.9704266054848082
-2.4016346832969546,2.8317514201123957,-0.7397607861986779
-2.11996627391663,0.38449766263949414,-0.841682892394875
-2.177683345485184,1.8961802251210023,-0.8845974634248527
-2.5100853216973382,3.8482116716361294,-0.7397607861986779
-1.9827749460156758,1.1101189094027626,-0.8309542496373806
-2.1337145403825724,1.7681138955410065,-0.916783391697336
-2.5307656249032946,2.10752515974854,-0.16041407729397866
-2.50830627336708,3.104375423614881,-0.1014065421277593
-2.431766655925392,3.8024799809568126,-0.342801004171384
-2.1234681951868595,2.057742835797931,-0.2837934690051646
-2.3661326679234196,2.53039907592786,-0.3106150758989007
-2.5677881328762697,2.469627005553848,-0.1657783986727259
-2.454390729872572,3.0889184441659903,-0.11749950626400095
-2.6598040104762077,3.530450828388613,-0.10677086350650651
-2.3700459386288157,1.309548947594013,-0.32670804003514237
-2.504573680525417,2.9675813842107788,-0.25697186211142853
-2.149846677154227,0.8293135556353463,-0.0638562924765288
-2.611026178480798,2.063880299547149,-0.4554517531250755
-2.588566826944583,3.0607305634134896,-0.5037306455338004
-2.5120272095028953,3.7588351207554216,-0.5841954662150087
-2.203728748764363,2.01409797559654,-0.5090949669125476
-2.446393221500923,2.486754215726469,-0.5788311448362614
-2.648048686453773,2.425982145352457,-0.4769090386400644
-2.534651283450075,3.045273583964599,-0.46618039588256993
-2.740064564053711,3.486805968187222,-0.35889396830762565
-2.450306492206319,1.265904087392622,-0.493002002776306
-2.5848342341029205,2.9239365240093877,-0.4769090386400644
-2.2301072307317304,0.7856686954339552,-0.417901503473845
-2.691286732058301,2.020235439345758,-0.7183035006836891
-2.6688273805220866,3.0170857032120986,-0.7236678220624363
-2.5922877630803987,3.7151902605540306,-0.8094969641223917
-2.2839893023418663,1.9704531153951488,-0.8309542496373806
-2.5266537750784264,2.443109355525078,-0.7612180717136667
-2.7283092400312765,2.382337285151066,-0.6700246082749641
-2.614911837027578,3.0016287237632078,-0.7397607861986779
-2.8203251176312145,3.443161107985831,-0.6861175724112057
-2.5305670457838225,1.222259227191231,-0.7558537503349195
-2.665094787680424,2.8802916638079967,-0.766582393092414
-2.310367784309234,0.7420238352325642,-0.7397607861986779
-1.1004982647896768,-0.13168192235804643,0.15608088405210704
-0.810569209273709,-1.5211109258508853,-0.15504975591523146
-0.7694029230146763,-1.957521511949131,0.16144520543085425
-1.073612166209282,-0.3682344780806344,0.08634470612839323
-0.6607616655552909,-1.7074513739536674,-0.09067789937026487
-0.8966691145957595,-1.4556557286828626,0.12925927715837096
-0.8907001526693007,-1.6834348800900603,0.06488742061340437
-0.844381077112841,-1.1491954471935069,0.048794456477162726
-1.1807588183671802,-0.17532678255943754,-0.1657783986727259
-0.8908297628512123,-1.5647557860522763,-0.26233618349017573
-0.8496634765921796,-2.001166372150522,-0.19796432694520918
-1.1538727197867853,-0.41187933828202555,-0.19260000556646195
-0.7410222191327942,-1.7510962341550584,-0.22478593383894524
-0.976929668173263,-1.4993005888842537,-0.18723568418771475
-0.970960706246804,-1.7270797402914515,-0.15504975591523146
-0.9246416306903443,-1.1928403073948979,-0.267700504868923
-1.2610193719446834,-0.21897164276082856,-0.37498693244386727
-0.9710903164287156,-1.6084006462536675,-0.5144592882912948
-0.9299240301696831,-2.044811232351913,-0.3803512538226145
-1.2341332733642885,-0.4555241984834166,-0.44472311036758105
-0.8212827727102977,-1.7947410943564495,-0.5037306455338004
-1.057190221750766,-1.542945449085645,-0.3374366827926368
-1.0512212598243074,-1.7707246004928425,-0.36425828968637286
-1.004902184267848,-1.236485167596289,-0.37498693244386727
-0.41843270588162496,-1.0292485815369878,0.1829024909458431
-0.6777485966962562,-1.3763114508424925,0.09707334888588766
-0.5115727986889209,-2.0434835347846168,0.13462359853711817
-0.38173906140201835,-0.9258213819668771,-0.14432111315773702
-0.46451060027038893,-0.9755596612926964,-0.09604222074901209
-0.4282538884186748,-1.2129971863028857,0.10243767026463488
-0.4236896511997914,-1.0736217283845717,0.048794456477162726
-0.3836166121157496,-1.3876903414523687,0.054158777855909945
-0.7184608750644854,-0.3654342616191721,0.16144520543085425
-0.36261050634823655,-1.5298765578932523,0.1721738481883487
-0.7455831033373718,0.6584226985242011,0.20972409783957918
-0.5020277253588901,-1.746361035688834,0.1078019916433821
-0.5613912130557931,-1.7610549598813021,-0.09067789937026487
-0.39379427666479827,-0.8210445201403107,0.02197284958342665
-0.49869325945912824,-1.0728934417383786,-0.004848757310309425
-0.7580091502737595,-1.4199563110438838,-0.18187136280896754
-0.5918333522664242,-2.087128394986008,-0.15504975591523146
-0.46199961497952174,-0.9694662421682684,-0.24087889797518688
-0.5447711538478922,-1.0192045214940875,-0.3374366827926368
-0.5085144419961782,-1.2566420465042767,-0.015577400067803856
-0.5039502047772947,-1.117266588585963,-0.2033286483239564
-0.4638771656932529,-1.43133520165376,-0.12286382764274816
-0.7987214286419887,-0.40907912182056316,-0.037034685582792715
-0.44287105992573983,-1.5735214180946435,-0.09604222074901209
-0.825843656914875,0.6147778383228101,-0.015577400067803856
-0.5822882789363933,-1.790005895890225,-0.05849197109778158
-0.6416517666332964,-1.8046998200826934,0.20972409783957918
-0.4740548302423015,-0.8646893803417017,-0.15504975591523146
-0.5789538130366315,-1.1165383019397697,-0.2998864331414063
-0.8382697038512628,-1.4636011712452746,-0.33207236141388957
-0.6720939058439275,-2.1307732551873992,-0.4822733600188116
-0.5422601685570251,-1.0131111023696593,-0.4769090386400644
-0.6250317074253955,-1.0628493816954783,-0.5037306455338004
-0.5887749955736815,-1.3002869067056677,-0.342801004171384
-0.584210758354798,-1.160911448787354,-0.40717286071635056
-0.544137719270756,-1.474980061855151,-0.4500874317463283
-0.878981982219492,-0.4527239820219542,-0.3052507545201535
-0.5231316135032431,-1.6171662782960345,-0.4608160745038227
-0.9061042104923783,0.571132978121419,-0.22478593383894524
-0.6625488325138966,-1.8336507560916158,-0.3374366827926368
-0.7219123202107997,-1.8483446802840844,-0.16041407729397866
-0.5543153838198048,-0.9083342405430926,-0.41253718209509777
-0.5056734240186375,-1.2369557733508996,0.30628188265702905
-0.6046334875735343,-1.1599120262940648,0.1507165626733598
-0.8725072500428046,-0.4387939729864734,0.3867467033382373
-0.5491331197700493,-1.7775816630777261,0.048794456477162726
-0.527154137677193,-0.799658245090216,0.44038991712570946
-0.5294210558850316,-0.9735163005264514,0.07025174199215159
-0.4997886722106618,-1.3483156413091524,0.4564828812619511
-0.78883345764675,-0.2680164979654907,0.2848245971420402
-0.6930008958423486,-0.29579229871468377,0.15608088405210704
-0.5786481080240116,-1.8053826843497556,0.4350255957469622
-0.5857411845172165,-0.21253520255705485,0.1721738481883487
-0.5176657536765915,-0.7437474080163252,0.26873163300579855
-0.4926315497982,-2.550600485413736,0.3867467033382373
-0.5662802631575294,-0.9101391307915224,0.4189326316107206
-0.8603662939613664,-0.7216276785498451,0.3867467033382373
-0.5859339775961407,-1.2806006335522908,-0.01021307868905664
-0.6848940411510376,-1.203556886495456,-0.07458493523402322
-0.9527678036203082,-0.4824388331878645,0.05952309923465716
-0.6293936733475526,-1.8212265232791174,-0.015577400067803856
-0.6074146912546963,-0.843303105291607,0.19899545508208474
-0.6096816094625349,-1.0171611607278424,-0.1389567917789898
-0.5800492257881652,-1.3919605015105434,0.02197284958342665
-0.8690940112242532,-0.3116613581668818,-0.01021307868905664
-0.7732614494198519,-0.33943715891607473,0.16144520543085425
-0.6589086616015148,-1.8490275445511466,0.09170902750714045
-0.6660017380947195,-0.2561800627584459,-0.053127649719034366
-0.5979263072540948,-0.7873922682177162,-0.053127649719034366
-0.5728921033757034,-2.5942453456151275,0.054158777855909945
-0.6465408167350328,-0.9537839909929134,0.12925927715837096
-0.9406268475388702,-0.7652725387512362,0.13462359853711817
-0.666194531173644,-1.3242454937536818,-0.3374366827926368
-0.7651545947285412,-1.247201746696847,-0.3052507545201535
-1.033028357197811,-0.5260836933892555,-0.22478593383894524
-0.709654226925056,-1.8648713834805084,-0.3159793972776479
-0.6876752448321997,-0.886947965492998,-0.19260000556646195
-0.6899421630400381,-1.0608060209292334,-0.39107989658010894
-0.6603097793656687,-1.4356053617119342,-0.2730648262476702
-0.9493545648017565,-0.3553062183682728,-0.26233618349017573
-0.8535220029973554,-0.38308201911746576,-0.25697186211142853
-0.7391692151790185,-1.8926724047525376,-0.2730648262476702
-0.7462622916722232,-0.2998249229598369,-0.3052507545201535
-0.6781868608315985,-0.8310371284191073,-0.2784291476264174
-0.6531526569532068,-2.6378902058165186,-0.19260000556646195
-0.7268013703125363,-0.9974288511943045,-0.16041407729397866
-1.020887401116373,-0.8089173989526273,-0.19796432694520918
-1.0824615654738028,0.07412805263764653,-0.35889396830762565
-1.0414576927998171,-0.5877716749276183,-0.6753889296537113
-1.411050978205763,0.9961639649495763,-0.23015025521769247
-1.0877920214580759,0.09809011581461981,-0.5466452165637782
-1.2150262689937523,-0.25061191675790184,-0.6861175724112057
-1.0377549987152253,0.13993977659014725,-0.6485673227599753
-1.4451182649072676,0.910898404835235,-0.3803512538226145
-1.162722119051306,0.030483192436255396,-0.6324743586237336
-1.1217182463773205,-0.6314165351290092,-0.7880396786074029
-1.4913115317832661,0.9525191047481852,-0.44472311036758105
-1.168052575035579,0.054445255613228785,-0.616381394487492
-1.2952868225712557,-0.2942567769592929,-0.7987683213648973
-1.1180155522927284,0.0962949163887561,-0.7880396786074029
-1.525378818484771,0.867253544633844,-0.5895597875937559
-1.2429826726288093,-0.013161667765135623,-0.8363185710161278
-1.201978799954824,-0.6750613953304003,-0.9006904275610944
-1.5715720853607695,0.9088742445467942,-0.6861175724112057
-1.2483131286130822,0.010800395411837815,-0.841682892394875
-1.3755473761487589,-0.33790163716068394,-0.9275120344548304
-1.1982761058702318,0.05265005618736509,-1.018705497893533
-1.6056393720622744,0.8236086844324529,-0.8309542496373806
-1.1294956160735323,-0.2670135158011137,-0.25697186211142853
-1.1533621301267705,-0.20577348534162257,-0.09067789937026487
-1.0949140311507213,0.015249355263834613,-0.36962261106512007
-1.0755034046089604,0.37888083052497634,-0.3106150758989007
-1.5553010554558828,0.6367032750654459,-0.01021307868905664
-1.1847713096385202,-0.8464958640294103,-0.40717286071635056
-1.1436458314469755,0.33390456042111893,-0.12286382764274816
-1.490055661857009,0.6907572841438292,-0.19796432694520918
-1.1265301089905042,-0.6337641514974857,-0.5788311448362614
-1.216210604022815,-0.43102568220141757,-0.01021307868905664
-1.416731287446184,1.1379817021455771,-0.23015025521769247
-1.0930424610924345,0.2682853608802219,-0.5895597875937559
-1.2097561696510355,-0.31065837600250473,-0.5573738593212726
-1.2336226837042739,-0.2494183455430136,-0.2730648262476702
-1.1751745847282244,-0.02839550493755652,-0.5466452165637782
-1.1557639581864636,0.3352359703235853,-0.5037306455338004
-1.6355616090333862,0.5930584148640546,-0.2998864331414063
-1.2650318632160236,-0.8901407242308016,-0.5466452165637782
-1.223906385024479,0.29025970021972786,-0.2998864331414063
-1.5703162154345125,0.647112423942438,-0.493002002776306
-1.2067906625680074,-0.6774090116988766,-0.8255899282586333
-1.296471157600318,-0.4746705424028086,-0.2730648262476702
-1.4969918410236873,1.094336841944186,-0.3374366827926368
-1.1733030146699377,0.22464050067883082,-0.691481893789953
-1.2900167232285387,-0.3543032362038957,-0.7612180717136667
-1.3138832372817772,-0.29306320574440464,-0.5627381807000198
-1.2554351383057276,-0.07204036513894749,-0.7987683213648973
-1.2360245117639668,0.2915911101221943,-0.7612180717136667
-1.7158221626108894,0.5494135546626637,-0.616381394487492
-1.345292416793527,-0.9337855844321926,-0.766582393092414
-1.304166938601982,0.2466148400183369,-0.5520095379425254
-1.6505767690120159,0.6034675637410469,-0.766582393092414
-1.2870512161455105,-0.7210538719002676,-0.9114190703185888
-1.3767317111778214,-0.5183154026041996,-0.4983663241550532
-1.5772523946011907,1.050691981742795,-0.5949241089725031
-1.2535635682474409,0.1809956404774398,-0.8255899282586333
0.017502195844555826,-3.214673600715675,0.054158777855909945
-0.2196549823395614,-2.4840765796113997,-0.12286382764274816
-0.19676677863844205,-2.8372808650292196,0.09170902750714045
-0.24378637641072237,-3.0197301690029095,0.13462359853711817
-0.09063101169859442,-2.032248719667334,-0.08531357799151766
-0.116110809847775,-2.8540975528036125,0.08634470612839323
-0.10419104172202265,-2.382113302791913,0.12389495577962374
-0.17401253129915056,-2.5922337722373596,-0.02094172144655107
-0.1304958029180212,-2.4033512383383235,-0.1657783986727259
-0.2884387218170015,-1.835894551964087,0.09170902750714045
-0.06275835773294743,-3.258318460917066,-0.23015025521769247
-0.29991553591706466,-2.5277214398127907,-0.23015025521769247
-0.27702733221594544,-2.880925725230611,-0.19260000556646195
-0.3240469299882256,-3.0633750292043005,-0.069220613855276
-0.17089156527609767,-2.075893579868725,-0.18723568418771475
-0.19637136342527822,-2.8977424130050036,-0.16041407729397866
-0.18445159529952598,-2.425758162993304,-0.08531357799151766
-0.25427308487665395,-2.6358786324387506,-0.09067789937026487
-0.2107563564955245,-2.4469960985397146,-0.267700504868923
-0.36869927539450476,-1.879539412165478,-0.069220613855276
-0.14301891131045064,-3.301963321118457,-0.3374366827926368
-0.380176089494568,-2.5713663000141818,-0.40717286071635056
-0.3572878857934486,-2.924570585432002,-0.37498693244386727
-0.40430748356572876,-3.1070198894056915,-0.267700504868923
-0.25115211885360106,-2.119538440070116,-0.43935878898883385
-0.27663191700278156,-2.9413872732063946,-0.41253718209509777
-0.26471214887702926,-2.469403023194695,-0.2730648262476702
-0.3345336384541571,-2.6795234926401417,-0.3052507545201535
-0.2910169100730278,-2.490640958741105,-0.43935878898883385
-0.4489598289720079,-1.9231842723668688,-0.2998864331414063
-0.44488786566829014,-2.1496758601550234,0.20435977646083198
-0.5448564119943747,-2.0617398854411513,0.19899545508208474
-0.5531691207618357,-2.149684698033774,0.2848245971420402
-0.7121586226325057,-0.6147780513650063,0.16680952680960145
-1.3833139804778984,0.3077856197769727,0.27409595438454576
-0.6251294264729234,-1.4723597318890795,0.20435977646083198
-0.5364894684798864,-1.4210040169349316,0.18826681232459033
-0.5302865288767596,-1.4181317043797383,0.18826681232459033
-0.4738703855320741,-2.1425968171801997,-0.015577400067803856
-0.4083337481409139,-1.983633464180229,0.30091756127828184
-0.565456419817914,-1.8181791785816743,0.27409595438454576
-0.537443079917706,-2.4189027316502947,0.354560775065754
-0.5294846569656235,-1.6645694583053685,0.48330448815568716
-0.6357496546680932,-0.9850794211899893,0.08634470612839323
-0.5251484192457935,-2.1933207203564145,-0.01021307868905664
-0.625116965571878,-2.1053847456425427,-0.053127649719034366
-0.6334296743393389,-2.193329558235165,-0.053127649719034366
-0.7924191762100091,-0.6584229115663973,-0.15504975591523146
-1.4635745340554016,0.2641407595755817,0.09707334888588766
-0.7053899800504266,-1.5160045920904708,-0.05849197109778158
-0.6167500220573897,-1.4646488771363226,-0.11749950626400095
-0.6105470824542629,-1.4617765645811296,-0.11749950626400095
-0.5541309391095776,-2.1862416773815907,-0.21942161246019803
-0.48859430171841717,-2.0272783243816197,0.054158777855909945
-0.6457169733954172,-1.8618240387830656,-0.015577400067803856
-0.6177036334952095,-2.4625475918516857,0.16144520543085425
-0.6097452105431268,-1.7082143185067595,0.16144520543085425
-0.7160102082455966,-1.0287242813913802,-0.015577400067803856
-0.6054089728232969,-2.2369655805578055,-0.3803512538226145
-0.7053775191493813,-2.1490296058439338,-0.3803512538226145
-0.7136902279168424,-2.236974418436556,-0.3374366827926368
-0.8726797297875124,-0.7020677717677883,-0.41253718209509777
-1.543835087632905,0.22049589937419067,-0.37498693244386727
-0.78565053362793,-1.5596494522918618,-0.39107989658010894
-0.697010575634893,-1.5082937373377137,-0.33207236141388957
-0.6908076360317664,-1.5054214247825206,-0.43935878898883385
-0.6343914926870806,-2.2298865375829817,-0.4500874317463283
-0.5688548552959207,-2.0709231845830107,-0.3374366827926368
-0.7259775269729206,-1.9054688989844566,-0.37498693244386727
-0.6979641870727127,-2.5061924520530767,-0.2945221117626591
-0.69000576412063,-1.7518591787081506,-0.33207236141388957
-0.7962707618230997,-1.0723691415927712,-0.4822733600188116
-0.9573164572176076,-1.878253568758585,0.2526386688695569
-0.9249535045742208,-1.3099413008938772,0.33310348955076513
-0.8617654195021763,-2.176702209343753,0.29018891852078743
-0.8267220366908441,-1.3873020936150298,0.23118138335456806
-0.8368010518037069,-1.377447373429211,0.3491964536870068
-1.0838950665823481,-1.152997810365905,0.1721738481883487
-1.0375770107951106,-1.9218984289599763,-0.01021307868905664
-1.0052140581517237,-1.3535861610952684,0.016608528204679434
-0.9420259730796795,-2.220347069545144,-0.015577400067803856
-0.9069825902683474,-1.4309469538164208,-0.08531357799151766
-0.9170616053812103,-1.421092233630602,-0.053127649719034366
-1.1641556201598515,-1.1966426705672961,-0.053127649719034366
-1.1178375643726137,-1.9655432891613673,-0.43935878898883385
-1.0854746117292269,-1.3972310212966594,-0.41253718209509777
-1.0222865266571826,-2.2639919297465347,-0.3803512538226145
-0.9872431438458501,-1.474591814017812,-0.40717286071635056
-0.997322158958713,-1.464737093831993,-0.33207236141388957
-1.2444161737373547,-1.2402875307686871,-0.39644421795885615
-1.691550187896526,-0.9811508605578617,1.2235808384228029
-1.974454233267456,0.9470364477905717,0.778342163986784
-1.8724253840910217,0.5681771578155357,1.8941210107662048
-1.8039149629050306,-1.042253664839809,1.003643661894167
-2.086819008275961,0.8859336435086241,0.6710557364118397
-1.9847901590995263,0.5070743535335882,1.1645733032565835
-1.2385910951993788,-0.19469735877019068,1.2933170163465166
-1.5571082724878371,0.6126633044367517,1.6205406204500967
-1.511327482717998,-0.10609381947789442,1.153844660499089
-1.3509558702078834,-0.25580016305213815,1.0304652687879032
-1.6694730474963417,0.5515605001548042,0.826621056395509
-1.6236922577265027,-0.16719662375984193,0.8856285915617284
-1.354978234412462,-0.65547769769469,1.722462726646294
-1.3473087638983392,-1.0723414414835695,1.4810682646026692
-1.158859369707293,-2.21261289242002,0.7890708067442784
-1.5156340490562497,-0.6282680156312891,1.3576888728914833
-1.4913654147081052,-1.076065632461598,0.8963572343192228
-1.2818638255002905,-2.221431359885953,0.7246989501993119
7.593190169795814,-0.3325384868583766,2.580754147245848
7.459471712144996,0.2006473626796543,3.1440078920143057
7.6828796838613584,-0.5761284424978755,2.4090958631259376
8.324528295960162,-0.16818528010764613,2.698769217578287
8.190809838309342,0.36500056943038484,3.063543071333098
8.414217810025704,-0.41177523574714514,2.8382415734257145
9.530757206535023,0.1353298662713832,2.6880405748207927
9.397038748884201,0.6685157158094142,3.417588282330414
9.620446720600565,-0.10826008936811586,2.049686330749874
8.26031985309816,-0.20310116826875904,2.59684711138209
8.12660139544734,0.33008468126927193,2.9884425720306367
8.350009367163702,-0.4466911239082581,2.5861184686245955
7.739158110444395,1.295968954002313,2.0067717597198964
7.620348711016101,-0.1145004668778431,2.26962350727851
7.772782080096662,0.28406914263188937,2.323266721065982
8.628713913633485,1.5073105387277645,2.1623370797035655
8.509904514205187,0.0968411178476085,2.108693865916093
8.662337883285746,0.495410727357341,2.8757918230769453
9.997548493059945,1.8594811568420369,2.1837943652185543
9.878739093631648,0.44901173596188065,2.5753898258671013
10.031172462712206,0.8475813454716131,2.8275129306682203
8.564505470771481,1.472394650566652,1.9906787955836547
8.445696071343185,0.06192522968649582,2.446646112777168
8.598129440423744,0.4604948391962283,2.6826762534420454
7.7087463144817185,-0.2100440294856167,1.6151762990713496
7.50588814009768,1.050771269903724,2.8596988589407037
7.868927889876765,0.005408541023797078,1.8029275473275022
9.206914276031856,0.168531814769877,1.776105940433766
9.004056101647818,1.4293471141592176,2.7041335389570342
9.367095851426905,0.3839843852792911,1.8619350824937215
10.324052905783057,0.4520257523265445,1.7331913694037884
10.121194731399019,1.7128410517158852,2.763141074123254
10.484234481178106,0.6674783228359586,1.5293471570113941
9.142705833169853,0.1336159266087643,1.7170984052675466
8.939847658785814,1.3944312259981049,3.042085785818109
9.302887408564901,0.3490684971181784,1.8512064397362271
7.988511849972952,0.9753472188738976,2.795327002395737
7.909584404156567,1.8059826580097533,2.4305531486409264
8.084722853204838,0.17498423047723907,1.6366335845863385
8.91158880434299,1.2070072834169212,3.170829498908042
8.832661358526606,2.0376427225527767,2.548568218973365
9.007799807574877,0.4066442950202626,2.119422508673588
9.962242149897435,1.4755600203598862,2.8275129306682203
9.88331470408105,2.3061954594957412,2.5592968617308594
10.05845315312932,0.6751970319632277,2.167701401082313
8.847380361480987,1.1720913952558085,2.9562566437581532
8.768452915664602,2.002726834391664,2.4412817913984206
8.943591364712873,0.37172840685914993,1.7653772976762716
